dimensao,nome_canonico,nome_legado,nome_na_fonte,descricao,unidade,escala,tipo,dominio_valido,tipo_real,pct_na,n_distintos,minimo,maximo,n_infinito,confianca_inferencia,revisao_pendente,motivo_revisao,problema,acao,tabela,conceito,obrigatoria
08_energia_internet,censo_cobertura_eletricidade_2000_pct,cobertura_eletricidade_00,cobertura_eletricidade_00,% de casas com acesso à eletricidade em 2000,%,0-100,double,,numeric,65.0178,2582,10.30000305,100,0,alta,FALSE,,"O ano fica no nome porque a coluna é um retrato censitário replicado no painel, e não uma série.",manter,08_energia_internet,,FALSE
08_energia_internet,censo_cobertura_eletricidade_2010_pct,cobertura_eletricidade_10,cobertura_eletricidade_10,% de casas com acesso à eletricidade em 2010,%,0-100,double,,numeric,65.0178,1109,41.83000183,100,0,alta,FALSE,,"O ano fica no nome porque a coluna é um retrato censitário replicado no painel, e não uma série.",manter,08_energia_internet,,FALSE
09_educacao,ideb_nota_municipio_idx,media_ideb,media_ideb,Média IDEB município,escore de 0 a 10,indice,double,,numeric,1.3538,1089,1,8.33333333333333,0,alta,FALSE,,"Media NAO PONDERADA de todas as linhas do municipio, incluindo as tres redes; convive com media_ideb_rede_* sem hierarquia explicita no nome",renomear,09_educacao/ideb,,FALSE
09_educacao,saeb_nota_padronizada_municipio_idx,media_saeb,media_saeb,Média SAEB município,escore padronizado,indice,double,,numeric,1.3538,54900,2.670304275,8.344299,0,alta,FALSE,,"Atribui a fonte SAEB a um dado que vem da coluna nota_saeb_media_padronizada da tabela do IDEB (mesma familia: _fundamental, _medio, _anos_finais, _anos_iniciais, _rede_*)",renomear,09_educacao/ideb,,FALSE
09_educacao,ideb_meta_projetada_municipio_idx,media_projecao,media_projecao,Média Projeção IDEB município,escore de 0 a 10,indice,double,,numeric,30.4054,947,1.3,7.25,0,alta,FALSE,,"'projecao' de que indicador nao esta no nome: e a META do IDEB (mesma familia: _fundamental, _medio, _anos_finais, _anos_iniciais, _rede_*)",renomear,09_educacao/ideb,,FALSE
09_educacao,ideb_nota_fundamental_idx,media_ideb_fundamental,media_ideb_fundamental,"Nota do IDEB do municipio no ensino fundamental completo (1o ao 9o ano), rede publica, em escore de 0 a 10. O IDEB combina a nota padronizada do SAEB com a taxa de aprovacao; e indicador OBSERVADO, nao meta.",escore de 0 a 10,indice,double,,numeric,1.5459,731,1,9.6,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,ideb_nota_medio_idx,media_ideb_medio,media_ideb_medio,"Nota do IDEB do municipio no ensino medio, rede publica, em escore de 0 a 10. Indicador observado. A cobertura municipal do ensino medio e menor que a do fundamental, porque a rede estadual concentra a oferta.",escore de 0 a 10,indice,double,,numeric,66.6571,156,1.5,7.1,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,saeb_nota_fundamental_idx,media_saeb_fundamental,media_saeb_fundamental,"Nota media padronizada do SAEB no ensino fundamental completo, rede publica, na escala de 0 a 10 usada na composicao do IDEB. E o componente de PROFICIENCIA do IDEB, sem o fator de aprovacao — por isso difere de ideb_nota_fundamental_idx.",escore de 0 a 10,indice,double,,numeric,1.5442,54771,2.670304275,9.6065,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,saeb_nota_medio_idx,media_saeb_medio,media_saeb_medio,"Nota media padronizada do SAEB no ensino medio, rede publica, na escala de 0 a 10 usada na composicao do IDEB. Componente de proficiencia, sem o fator de aprovacao.",escore de 0 a 10,indice,double,,numeric,66.6553,18519,2.236053,7.058243,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,ideb_meta_projetada_fundamental_idx,media_projecao_fundamental,media_projecao_fundamental,"Meta do IDEB PROJETADA pelo INEP para o municipio no ensino fundamental completo naquele ano, em escore de 0 a 10. E valor projetado, nao medido: compare com ideb_nota_fundamental_idx para saber se a meta foi atingida.",escore de 0 a 10,indice,double,,numeric,30.4054,663,1.3,7.45,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,ideb_meta_projetada_medio_idx,media_projecao_medio,media_projecao_medio,"Meta do IDEB projetada pelo INEP para o ensino medio naquele ano, em escore de 0 a 10. Valor projetado, nao medido.",escore de 0 a 10,indice,double,,numeric,90.4927,129,2,5.93333333333333,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,ideb_nota_ef_anos_finais_idx,media_ideb_anos_finais,media_ideb_anos_finais,"Nota do IDEB nos anos finais do ensino fundamental (6o ao 9o ano), rede publica, em escore de 0 a 10. Indicador observado.",escore de 0 a 10,indice,double,,numeric,4.4906,261,0.3,9.3,0,alta,FALSE,,"'anos' aqui significa SERIES escolares, no meio de uma base cuja chave temporal tambem se chama ano",renomear,09_educacao/ideb,,FALSE
09_educacao,ideb_nota_ef_anos_iniciais_idx,media_ideb_anos_iniciais,media_ideb_anos_iniciais,"Nota do IDEB nos anos iniciais do ensino fundamental (1o ao 5o ano), rede publica, em escore de 0 a 10. Indicador observado. E a etapa com melhor cobertura municipal da serie.",escore de 0 a 10,indice,double,,numeric,4.2626,299,1.2,10,0,alta,FALSE,,Idem; e um recorte que se SOBREPOE a media_ideb_fundamental sem prefixo que indique o eixo de corte,renomear,09_educacao/ideb,,FALSE
09_educacao,saeb_nota_anos_finais_idx,media_saeb_anos_finais,media_saeb_anos_finais,"Nota media padronizada do SAEB nos anos finais do ensino fundamental (6o ao 9o ano), na escala de 0 a 10 do IDEB. Componente de proficiencia, sem o fator de aprovacao.",escore de 0 a 10,indice,double,,numeric,4.487,37076,2.4151671,9.299333,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,saeb_nota_anos_iniciais_idx,media_saeb_anos_iniciais,media_saeb_anos_iniciais,"Nota media padronizada do SAEB nos anos iniciais do ensino fundamental (1o ao 5o ano), na escala de 0 a 10 do IDEB. Componente de proficiencia, sem o fator de aprovacao.",escore de 0 a 10,indice,double,,numeric,4.2608,53157,2.6474249,10,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,ideb_meta_projetada_anos_finais_idx,media_projecao_anos_finais,media_projecao_anos_finais,"Meta do IDEB projetada pelo INEP para os anos finais do ensino fundamental naquele ano, em escore de 0 a 10. Valor projetado, nao medido.",escore de 0 a 10,indice,double,,numeric,30.8687,245,0.6,7.6,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,ideb_meta_projetada_anos_iniciais_idx,media_projecao_anos_iniciais,media_projecao_anos_iniciais,"Meta do IDEB projetada pelo INEP para os anos iniciais do ensino fundamental naquele ano, em escore de 0 a 10. Valor projetado, nao medido.",escore de 0 a 10,indice,double,,numeric,31.4019,274,1.5,8.1,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,ideb_nota_rede_estadual_idx,media_ideb_rede_estadual,media_ideb_rede_estadual,"Nota do IDEB das escolas da rede ESTADUAL localizadas no municipio, em escore de 0 a 10. Recorte por rede, nao por etapa: agrega as etapas avaliadas naquela rede.",escore de 0 a 10,indice,double,,numeric,14.8149,216,0.3,7.8,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,ideb_nota_rede_municipal_idx,media_ideb_rede_municipal,media_ideb_rede_municipal,"Nota do IDEB das escolas da rede MUNICIPAL do municipio, em escore de 0 a 10. E o recorte mais proximo da gestao municipal, e por isso o mais usado em analise de politica educacional local.",escore de 0 a 10,indice,double,,numeric,9.3134,216,0.5,9.6,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,ideb_nota_rede_federal_idx,media_ideb_rede_federal,media_ideb_rede_federal,"Nota do IDEB das escolas da rede FEDERAL localizadas no municipio, em escore de 0 a 10. Cobertura muito baixa: so os municipios que sediam institutos federais e colegios de aplicacao tem valor.",escore de 0 a 10,indice,double,,numeric,98.7054,84,1.9,7.9,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,saeb_nota_rede_estadual_idx,media_saeb_rede_estadual,media_saeb_rede_estadual,"Nota media padronizada do SAEB das escolas da rede estadual localizadas no municipio, na escala de 0 a 10 do IDEB. Componente de proficiencia.",escore de 0 a 10,indice,double,,numeric,14.8041,43917,2.236053,7.9191709,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,saeb_nota_rede_municipal_idx,media_saeb_rede_municipal,media_saeb_rede_municipal,"Nota media padronizada do SAEB das escolas da rede municipal, na escala de 0 a 10 do IDEB. Componente de proficiencia.",escore de 0 a 10,indice,double,,numeric,9.308,50393,2.4844999,9.6065,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,saeb_nota_rede_federal_idx,media_saeb_rede_federal,media_saeb_rede_federal,"Nota media padronizada do SAEB das escolas da rede federal localizadas no municipio, na escala de 0 a 10 do IDEB. Componente de proficiencia, com a mesma cobertura baixa de ideb_nota_rede_federal_idx.",escore de 0 a 10,indice,double,,numeric,98.6875,731,2.1552501,8.0559998,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,ideb_meta_projetada_rede_estadual_idx,media_projecao_rede_estadual,media_projecao_rede_estadual,"Meta do IDEB projetada pelo INEP para a rede estadual no municipio naquele ano, em escore de 0 a 10. Valor projetado, nao medido.",escore de 0 a 10,indice,double,,numeric,37.3936,179,1,7.6,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,ideb_meta_projetada_rede_municipal_idx,media_projecao_rede_municipal,media_projecao_rede_municipal,"Meta do IDEB projetada pelo INEP para a rede municipal naquele ano, em escore de 0 a 10. Valor projetado, nao medido.",escore de 0 a 10,indice,double,,numeric,35.2785,161,0.9,7.9,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,ideb_meta_projetada_rede_federal_idx,media_projecao_rede_federal,media_projecao_rede_federal,"Meta do IDEB projetada pelo INEP para a rede federal no municipio naquele ano, em escore de 0 a 10. Valor projetado, nao medido.",escore de 0 a 10,indice,double,,numeric,99.2962,78,2,8.2,0,alta,FALSE,,,manter,09_educacao/ideb,,FALSE
09_educacao,ano_ref_ideb,ano_ideb,ano_ideb,Ano de realização do IDEB,codigo,identificador,double,,numeric,0,10,2005,2023,0,alta,FALSE,,"Ano da EDICAO da avaliacao (impares 2005-2023, numeric) convivendo com ano do painel (character); nada no nome indica que e a chave que distingue medicao de valor replicado",renomear,09_educacao,,FALSE
09_educacao,censup_instituicoes_ensino_superior_i,total_institucoes,total_institucoes,Total de Instituições de Ensino Superior,contagem,contagem,double,"[0,Inf]",numeric,0,84,1,166,0,media,FALSE,inferência de escala/unidade a confirmar,"ERRO DE DIGITACAO publicado (falta o 'i' de instituicoes) enquanto as nove colunas irmas escrevem certo; origem censo_educacao_superior.R:53, congelado em renomear_variaveis.R:93",renomear,09_educacao/censup,,FALSE
09_educacao,censup_ies_federais_i,total_instituicoes_federais,total_instituicoes_federais,Total de Instituições de Ensino Superior Públicas Federais,contagem,contagem,double,"[0,Inf]",numeric,0,8,0,10,0,media,FALSE,inferência de escala/unidade a confirmar,"'instituicoes' de que nao esta no nome (sao IES do Censo da Educacao Superior); prefixo total_ generico. Mesma familia: _estaduais, _municipais, _especial, _privada_com_fins_lucrativos, _privada_sem_f",renomear,09_educacao/censup,,FALSE
09_educacao,censup_ies_estaduais_i,total_instituicoes_estaduais,total_instituicoes_estaduais,Total de Instituições de Ensino Superior Públicas Estaduais,instituições,contagem,double,"[0,Inf]",numeric,0,10,0,10,0,alta,FALSE,,,manter,09_educacao/censup,,FALSE
09_educacao,censup_ies_municipais_i,total_instituicoes_municipais,total_instituicoes_municipais,Total de Instituições de Ensino Superior Públicas Municipais,instituições,contagem,double,"[0,Inf]",numeric,0,5,0,4,0,alta,FALSE,,,manter,09_educacao/censup,,FALSE
09_educacao,censup_ies_privadas_com_fins_lucrativos_i,total_instituicoes_privada_com_fins_lucrativos,total_instituicoes_privada_com_fins_lucrativos,Total de Instituições de Ensino Superior Privadas com fins lucrativos,instituições,contagem,double,"[0,Inf]",numeric,0,46,0,69,0,alta,FALSE,,,manter,09_educacao/censup,,FALSE
09_educacao,censup_ies_privadas_sem_fins_lucrativos_i,total_instituicoes_privada_sem_fins_lucrativos,total_instituicoes_privada_sem_fins_lucrativos,Total de Instituições de Ensino Superior Privadas sem fins lucrativos,instituições,contagem,double,"[0,Inf]",numeric,0,53,0,93,0,alta,FALSE,,,manter,09_educacao/censup,,FALSE
09_educacao,censup_ies_privadas_particulares_i,total_instituicoes_privada_particular,total_instituicoes_privada_particular,Total de Instituições de Ensino Superior Privadas Particulares,instituições,contagem,double,"[0,Inf]",numeric,0,25,0,130,0,alta,FALSE,,,manter,09_educacao/censup,,FALSE
09_educacao,censup_ies_especiais_i,total_instituicoes_especial,total_instituicoes_especial,Total de Instituições de Ensino Superior Especiais,instituições,contagem,double,"[0,Inf]",numeric,0,5,0,4,0,alta,FALSE,,,manter,09_educacao/censup,,FALSE
09_educacao,censup_ies_privadas_comunitarias_i,total_instituicoes_privada_comunitaria,total_instituicoes_privada_comunitaria,Total de Instituições de Ensino Superior Privadas Comunitárias,instituições,contagem,double,"[0,Inf]",numeric,0,6,0,5,0,alta,FALSE,,,manter,09_educacao/censup,,FALSE
09_educacao,censup_ies_privadas_confessionais_i,total_instituicoes_privada_confessional,total_instituicoes_privada_confessional,Total de Instituições de Ensino Superior Privadas Confessionais,instituições,contagem,double,"[0,Inf]",numeric,0,8,0,12,0,alta,FALSE,,,manter,09_educacao/censup,,FALSE
10_saude,pni_cobertura_vacinal_agregada_pct,cobertura_total,cobertura_total,Percentual da cobertura total de vacinação da população alvo da política,%,0-100,double,"[0,100]",numeric,0.0288,13400,0.19,51175,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 51175%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",renomear,10_saude,,FALSE
10_saude,pni_cobertura_bcg_pct,cobertura_bcg,cobertura_bcg,Percentual da cobertura de vacinação da população alvo da política BCG,%,0-100,double,"[0,100]",numeric,0.0288,18260,0,13050,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 13050%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",manter,10_saude,,FALSE
10_saude,pni_cobertura_dtp_pct,cobertura_dtp,cobertura_dtp,Percentual da cobertura de vacinação da população alvo da política DTP,%,0-100,double,"[0,100]",numeric,18.7021,15916,0,2900,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 2900%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",manter,10_saude,,FALSE
10_saude,pni_cobertura_dtpa_gestante_pct,cobertura_dtpa_gestante,cobertura_dtpa_gestante,Percentual da cobertura de vacinação da população alvo da política DTPA Gestante,%,0-100,double,"[0,100]",numeric,70.1329,9840,0,10350,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 10350%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",manter,10_saude,,FALSE
10_saude,pni_cobertura_febre_amarela_pct,cobertura_febre_amarela,cobertura_febre_amarela,Percentual da cobertura de vacinação da população alvo da política Febre Amarela,%,0-100,double,"[0,100]",numeric,0.0288,15313,0,10100,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 10100%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",manter,10_saude,,FALSE
10_saude,pni_cobertura_haemophilus_influenzae_b_pct,cobertura_haemophilus_influenza_b,cobertura_haemophilus_influenza_b,Percentual da cobertura de vacinação da população alvo da política Influenza B,%,0-100,double,"[0,100]",numeric,68.6303,9436,0,1500,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 1500%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",renomear,10_saude,,FALSE
10_saude,pni_cobertura_hepatite_a_pct,cobertura_hepatite_a,cobertura_hepatite_a,Percentual da cobertura de vacinação da população alvo da política Hepatite A,%,0-100,double,"[0,100]",numeric,70.1295,10683,0,8150,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 8150%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",manter,10_saude,,FALSE
10_saude,pni_cobertura_hepatite_b_pct,cobertura_hepatite_b,cobertura_hepatite_b,Percentual da cobertura de vacinação da população alvo da política Hepatite B,%,0-100,double,"[0,100]",numeric,0.0288,15567,0,12500,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 12500%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",manter,10_saude,,FALSE
10_saude,pni_cobertura_penta_pct,cobertura_penta,cobertura_penta,Percentual da cobertura de vacinação da população alvo da política Penta,%,0-100,double,"[0,100]",numeric,62.667,12418,0,12500,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 12500%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",manter,10_saude,,FALSE
10_saude,pni_cobertura_poliomielite_pct,cobertura_poliomielite,cobertura_poliomielite,Percentual da cobertura de vacinação da população alvo da política Poliomelite,%,0-100,double,"[0,100]",numeric,0.0288,16473,0,11250,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 11250%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",manter,10_saude,,FALSE
10_saude,pni_cobertura_poliomielite_reforco_4a_pct,cobertura_poliomielite_4anos,cobertura_poliomielite_4anos,Percentual da cobertura de vacinação da população alvo da política Poliomielite 4 Anos,%,0-100,double,"[0,100]",numeric,81.3268,9397,0,341.67,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 341.67%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",renomear,10_saude,,FALSE
10_saude,pni_cobertura_sarampo_pct,cobertura_sarampo,cobertura_sarampo,Percentual da cobertura de vacinação da população alvo da política Sarampo,%,0-100,double,"[0,100]",numeric,67.2048,13933,0,2600,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 2600%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",manter,10_saude,,FALSE
10_saude,pni_cobertura_tetra_viral_pct,cobertura_tetra_viral,cobertura_tetra_viral,Percentual da cobertura de vacinação da população alvo da política Tetra Viral,%,0-100,double,"[0,100]",numeric,66.3982,11634,0,7250,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 7250%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",manter,10_saude,,FALSE
10_saude,pni_cobertura_triplice_bacteriana_pct,cobertura_triplice_bacteriana,cobertura_triplice_bacteriana,Percentual da cobertura de vacinação da população alvo da política Tríplice Bacteriana,%,0-100,double,"[0,100]",numeric,66.3982,11096,0,9000,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 9000%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",manter,10_saude,,FALSE
10_saude,pni_cobertura_triplice_viral_dose1_pct,cobertura_triplice_viral_d1,cobertura_triplice_viral_d1,Percentual da cobertura de vacinação da população alvo da política Tríplice Viral D1,%,0-100,double,"[0,100]",numeric,14.3009,15646,0,9550,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 9550%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",renomear,10_saude,,FALSE
10_saude,pni_cobertura_triplice_viral_d2_pct,cobertura_triplice_viral_d2,cobertura_triplice_viral_d2,Percentual da cobertura de vacinação da população alvo da política Tríplice Viral D2,%,0-100,double,"[0,100]",numeric,66.3982,11837,0,7400,0,alta,FALSE,,"A fonte nao trunca a cobertura em 100%. O denominador e a populacao-alvo estimada, subestimada em municipios pequenos e em campanhas com publico flutuante. O maximo observado nesta coluna e 7400%. Os valores foram mantidos como a fonte publica; a validacao emite aviso a cada execucao para que o defeito nao vire paisagem.",manter,10_saude,,FALSE
10_saude,cobertura_esf_pct,proporcao_cobertura_estrategia_saude_familia,proporcao_cobertura_estrategia_saude_familia,Proporção da população coberta pela Estratégia Saúde da Família,percentual,0-100,double,"[0,100]",numeric,47.7391,21980,0,100,0,alta,FALSE,,"Prefixo 'proporcao' com escala 0-100 (mediana 99,52, max 100); e uma das colunas consumidas por scripts/artigo",renomear,10_saude,,FALSE
10_saude,cobertura_atencao_basica_pct,proporcao_cobertura_total_atencao_basica,proporcao_cobertura_total_atencao_basica,Proporção da população coberta pela atenção básica,percentual,0-100,double,"[0,100]",numeric,47.7391,23363,0,100,0,alta,FALSE,,Mesma inconsistencia: 'proporcao' com escala 0-100 (mediana 100),renomear,10_saude,,FALSE
00_diretorios,sigla_uf,sigla_uf,sigla_uf,Sigla da Unidade da Federação,texto,categorica,character,,character,0,27,,,0,alta,FALSE,,,manter,00_diretorios/municipios,,FALSE
10_saude,ieps_cobertura_atencao_basica_pct,cob_ab,cob_ab,Cobertura da Atenção Básica (%),percentual,0-100,double,"[0,100]",numeric,77.5982,5742,0,100,0,alta,FALSE,,"Abreviacao criptica sem prefixo de fonte (IEPS); redundante com proporcao_cobertura_total_atencao_basica (correlacao 0,916). E uma das colunas consumidas por scripts/artigo",renomear,10_saude,,FALSE
10_saude,ieps_cobertura_acs_pct,cob_acs,cob_acs,Cobertura de Agentes Comunitários de Saúde (%),percentual,0-100,double,"[0,100]",numeric,77.5982,5480,0,100,0,alta,FALSE,,Abreviacao criptica (agentes comunitarios de saude) sem prefixo de fonte,renomear,10_saude,,FALSE
10_saude,ieps_cobertura_esf_pct,cob_esf,cob_esf,Cobertura de Estratégia de Saúde da Família (%),percentual,0-100,double,"[0,100]",numeric,77.5982,6524,0,100,0,alta,FALSE,,"Abreviacao criptica; redundante com proporcao_cobertura_estrategia_saude_familia (correlacao 0,940)",renomear,10_saude,,FALSE
10_saude,ieps_cobertura_vacinal_bcg_pct,cob_vac_bcg,cob_vac_bcg,Cobertura Vacinal de BCG (%),%,0-100,double,,numeric,77.6008,11567,0,100,0,alta,FALSE,,,manter,10_saude,,FALSE
10_saude,ieps_cobertura_vacinal_rotavirus_pct,cob_vac_rota,cob_vac_rota,Cobertura Vacinal de Rotavírus Humano (%),%,0-100,double,,numeric,77.6008,11330,0,100,0,alta,FALSE,,,manter,10_saude,,FALSE
10_saude,ieps_cobertura_vacinal_meningococo_c_pct,cob_vac_menin,cob_vac_menin,Cobertura Vacinal de Meningococo C (%),%,0-100,double,,numeric,77.6008,10301,0,100,0,alta,FALSE,,,manter,10_saude,,FALSE
10_saude,ieps_cobertura_vacinal_pneumococica_pct,cob_vac_pneumo,cob_vac_pneumo,Cobertura Vacinal de Pneumocócica (%),%,0-100,double,,numeric,77.6008,11404,0,100,0,alta,FALSE,,,manter,10_saude,,FALSE
10_saude,ieps_cobertura_vacinal_poliomielite_pct,cob_vac_polio,cob_vac_polio,Cobertura Vacinal de Poliomielite (%),%,0-100,double,,numeric,77.6008,10357,0,100,0,alta,FALSE,,,manter,10_saude,,FALSE
10_saude,ieps_cobertura_vacinal_triplice_viral_dose1_pct,cob_vac_tvd1,cob_vac_tvd1,Cobertura Vacinal de Tríplice Viral (1ª Dose) (%),%,0-100,double,,numeric,77.6008,9360,0,100,0,alta,FALSE,,,manter,10_saude,,FALSE
10_saude,ieps_cobertura_vacinal_pentavalente_pct,cob_vac_penta,cob_vac_penta,Cobertura Vacinal de Pentavalente (%),%,0-100,double,,numeric,81.3321,10753,0,100,0,alta,FALSE,,,manter,10_saude,,FALSE
10_saude,ieps_cobertura_hepatite_b_ate_30d_pct,cob_vac_hepb,cob_vac_hepb,Cobertura Vacinal de Hepatite B em crianças até 30 dias (%),percentual,0-100,double,"[0,100]",numeric,85.0634,9998,0,100,0,alta,FALSE,,"O nome sugere hepatite B em geral, mas o codebook define 'cobertura em criancas ate 30 dias'; correlacao 0,061 com cobertura_hepatite_b",renomear,10_saude,,FALSE
10_saude,ieps_cobertura_vacinal_hepatite_a_pct,cob_vac_hepa,cob_vac_hepa,Cobertura Vacinal de Hepatite A (%),%,0-100,double,,numeric,85.0634,9557,0,100,0,alta,FALSE,,,manter,10_saude,,FALSE
10_saude,ieps_prenatal_adequado_pct,pct_prenatal_adeq,pct_prenatal_adeq,Nascidos Vivos com Pré-Natal Adequado (%),%,0-100,double,"[0,100]",numeric,86.9026,9508,1.4084507226944,100,0,alta,FALSE,,,manter,10_saude,,FALSE
10_saude,ieps_prenatal_nenhuma_consulta_pct,pct_prenatal_zero,pct_prenatal_zero,Nascidos Vivos com Nenhuma Consulta Pré-Natal (%),%,0-100,double,"[0,100]",numeric,79.438,6884,0,100,0,alta,FALSE,,,manter,10_saude,,FALSE
10_saude,ieps_prenatal_1_a_6_consultas_pct,pct_prenatal_1a6,pct_prenatal_1a6,Nascidos Vivos com 1 a 6 Consultas Pré-Natal (%),%,0-100,double,"[0,100]",numeric,79.438,13885,0,97.2803344726562,0,alta,FALSE,,,manter,10_saude,,FALSE
10_saude,ieps_prenatal_7_ou_mais_consultas_pct,pct_prenatal_7m,pct_prenatal_7m,Nascidos Vivos com 7 ou Mais Consultas Pré-Natal (%),%,0-100,double,"[0,100]",numeric,79.438,14031,0,100,0,alta,FALSE,,,manter,10_saude,,FALSE
10_saude,ieps_taxa_mortalidade_p100k,tx_mort,tx_mort,Mortalidade Bruta (por 100.000 Hab.),por 100 mil hab.,taxa,double,,numeric,79.4387,28523,0,2394.63598632812,0,media,FALSE,inferência de escala/unidade a confirmar,Prefixo tx_ sem unidade no nome (e por 100 mil hab.); compete com total_mortalidade da dim 14,renomear,10_saude,,FALSE
